 t 		 x 		 y
 2.6500 	 26.2051 	 3131.5671
 2.6600 	 26.3024 	 3131.3113
 2.6700 	 26.3997 	 3131.0546
 2.6800 	 26.4969 	 3130.7970
 2.6900 	 26.5942 	 3130.5384
 2.7000 	 26.6914 	 3130.2788
 2.7100 	 26.7886 	 3130.0183
 2.7200 	 26.8858 	 3129.7569
 2.7300 	 26.9829 	 3129.4946
 2.7400 	 27.0801 	 3129.2313
 2.7500 	 27.1772 	 3128.9671
 2.7600 	 27.2743 	 3128.7019
 2.7700 	 27.3714 	 3128.4358
 2.7800 	 27.4685 	 3128.1688
 2.7900 	 27.5656 	 3127.9008
 2.8000 	 27.6626 	 3127.6319
 2.8100 	 27.7597 	 3127.3621
 2.8200 	 27.8567 	 3127.0913
 2.8300 	 27.9537 	 3126.8196
 2.8400 	 28.0507 	 3126.5470
 2.8500 	 28.1476 	 3126.2735
 2.8600 	 28.2446 	 3125.9990
 2.8700 	 28.3415 	 3125.7235
 2.8800 	 28.4384 	 3125.4472
 2.8900 	 28.5353 	 3125.1699
 2.9000 	 28.6322 	 3124.8917
 2.9100 	 28.7290 	 3124.6125
 2.9200 	 28.8259 	 3124.3324
 2.9300 	 28.9227 	 3124.0514
 2.9400 	 29.0195 	 3123.7695
 2.9500 	 29.1163 	 3123.4866
 2.9600 	 29.2131 	 3123.2028
 2.9700 	 29.3098 	 3122.9181
 2.9800 	 29.4066 	 3122.6324
 2.9900 	 29.5033 	 3122.3458
 3.0000 	 29.6000 	 3122.0583
 3.0100 	 29.6967 	 3121.7699
 3.0200 	 29.7933 	 3121.4805
 3.0300 	 29.8900 	 3121.1902
 3.0400 	 29.9866 	 3120.8990
 3.0500 	 30.0832 	 3120.6068
 3.0600 	 30.1798 	 3120.3138
 3.0700 	 30.2764 	 3120.0198
 3.0800 	 30.3729 	 3119.7248
 3.0900 	 30.4695 	 3119.4290
 3.1000 	 30.5660 	 3119.1322
 3.1100 	 30.6625 	 3118.8345
 3.1200 	 30.7590 	 3118.5359
 3.1300 	 30.8554 	 3118.2364
 3.1400 	 30.9519 	 3117.9359
 3.1500 	 31.0483 	 3117.6345
 3.1600 	 31.1447 	 3117.3322
 3.1700 	 31.2411 	 3117.0289
 3.1800 	 31.3375 	 3116.7248
 3.1900 	 31.4338 	 3116.4197
 3.2000 	 31.5302 	 3116.1137
 3.2100 	 31.6265 	 3115.8068
 3.2200 	 31.7228 	 3115.4989
 3.2300 	 31.8190 	 3115.1902
 3.2400 	 31.9153 	 3114.8805
 3.2500 	 32.0115 	 3114.5699
 3.2600 	 32.1077 	 3114.2584
 3.2700 	 32.2039 	 3113.9459
 3.2800 	 32.3001 	 3113.6326
 3.2900 	 32.3963 	 3113.3183
 3.3000 	 32.4924 	 3113.0031
 3.3100 	 32.5885 	 3112.6870
 3.3200 	 32.6846 	 3112.3699
 3.3300 	 32.7807 	 3112.0520
 3.3400 	 32.8768 	 3111.7331
 3.3500 	 32.9728 	 3111.4133
 3.3600 	 33.0689 	 3111.0927
 3.3700 	 33.1649 	 3110.7710
 3.3800 	 33.2608 	 3110.4485
 3.3900 	 33.3568 	 3110.1251
 3.4000 	 33.4528 	 3109.8007
 3.4100 	 33.5487 	 3109.4755
 3.4200 	 33.6446 	 3109.1493
 3.4300 	 33.7405 	 3108.8222
 3.4400 	 33.8363 	 3108.4942
 3.4500 	 33.9322 	 3108.1653
 3.4600 	 34.0280 	 3107.8354
 3.4700 	 34.1238 	 3107.5047
 3.4800 	 34.2196 	 3107.1730
 3.4900 	 34.3154 	 3106.8405
 3.5000 	 34.4111 	 3106.5070
 3.5100 	 34.5068 	 3106.1726
 3.5200 	 34.6025 	 3105.8373
 3.5300 	 34.6982 	 3105.5011
 3.5400 	 34.7939 	 3105.1640
 3.5500 	 34.8895 	 3104.8260
 3.5600 	 34.9851 	 3104.4870
 3.5700 	 35.0807 	 3104.1472
 3.5800 	 35.1763 	 3103.8065
 3.5900 	 35.2719 	 3103.4648
 3.6000 	 35.3674 	 3103.1222
 3.6100 	 35.4629 	 3102.7788
 3.6200 	 35.5584 	 3102.4344
 3.6300 	 35.6539 	 3102.0891
 3.6400 	 35.7494 	 3101.7429
 3.6500 	 35.8448 	 3101.3959
 3.6600 	 35.9402 	 3101.0479
 3.6700 	 36.0356 	 3100.6990
 3.6800 	 36.1310 	 3100.3492
 3.6900 	 36.2263 	 3099.9985
 3.7000 	 36.3216 	 3099.6469
 3.7100 	 36.4169 	 3099.2944
 3.7200 	 36.5122 	 3098.9409
 3.7300 	 36.6075 	 3098.5866
 3.7400 	 36.7027 	 3098.2314
 3.7500 	 36.7980 	 3097.8753
 3.7600 	 36.8932 	 3097.5183
 3.7700 	 36.9883 	 3097.1604
